,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Name,sub_catagory,description,catagory
483,483.0,483.0,51.0,,,,,,Zaitooni Subz Biryani ,,"Key Ingredients: बासमती चावल , हरे जैतून, काले जैतून, गाजर (आधे इंच के टुकड़ों में कटे हुए), बेबी कॉर्न (आधे इंच के टुकड़ों में कटे हुए), जुकीनी (आधे इंच के टुकड़ों में कटे हुए), मशरूम , ब्रॉकली 10 से 12 फूल हरी मटर, हरी मटर, दूध, तेल , प्याज , हरी इलाइची, बड़ी इलाइची, लौंग, दालचीनी , तेजपत्ता, लाल मिर्च अचार पेस्ट, हरी मिर्च, धनिया पाउडर, हल्दी पाउडर , लाल मिर्च पाउडर, गरम मसाला पाउडर, नमक, हरा धनिया , पुदीना, केवड़ा, अदरक (पतली लम्बाई में कटी हुई )",rice
484,484.0,484.0,52.0,,,,,,Gur Ke Chawal ,,"Key Ingredients: सेला चावल (हल्के उबले हुए), गुड़ (दरदरा पीसा हुआ), पानी, लौंग, हरी इलाइची, देसी घी",rice
485,485.0,485.0,53.0,,,,,,Aloo Matar Ka Pulao ,,"Key Ingredients: बासमती चावल, घी, जीरा, अदरक, मटर (छीले हुए), आलू (छीलकर कटे हुए), धनिया पाउडर, गरम मसाला, नमक, हल्दी",rice
486,486.0,486.0,54.0,,,,,,Oats &amp; Shallots Pulao ,,"Key Ingredients: चावल, हरा धनिया, हरी मिर्च, प्याज , दालचीनी, इलाइची, लौंग , लाल मिर्च पाउडर, नमक, गार्लिक फलेक्स, अदरक , शैलेट, जैतून का तेल",rice
487,487.0,487.0,55.0,,,,,,Shiitake Fried Rice With Water Chestnuts ,,"Key Ingredients: शिटाके मशरूम , वेजिटेबल आॅयल, लहसुन की कलियां, हरी मिर्च, सिंघाड़े, प्याज, लीक्स, सेलेरी, अदरक, तिल का तेल, चावल पके हुए, सफेद मिर्च, नमक, राइस वाइन विनेगर, हरी प्याज, छोटा बंच पासर्ले, तिल का तेल",rice
488,488.0,488.0,56.0,,,,,,Thai Pineapple Rice ,,"Key Ingredients: चावल, प्याज, थाई अदरक, फ्रेश हल्दी, कढ़ीपत्ता, लेमनग्रास, नारियल मिल्क, नमक, हॉट करी पाउडर, पाइनएप्पल के टुकड़े, तेल, पानी, हल्दी पाउडर, ताजा पाइनएप्पल",rice
489,489.0,489.0,57.0,,,,,,Prawn Fried Rice ,,"Key Ingredients: तेल, बैकन, प्रॉन्स, चिकन, गाजर, लहसुन की कलियां, अदरक, स्प्रिंग अनियन, स्वीट चिली सॉस, सोय सॉस, नमक, कालीमिर्च, स्वीट कॉर्न, सिरका, पके हुए चावल, हरा धनिया",rice
490,490.0,490.0,58.0,,,,,,Lotus Leaf Wrapped Fried Rice ,,"Key Ingredients: जैसमीन राइस (पके हुए ), एडमैम बीन्स, मॉक मीट, शिटाके मशरूम, स्प्रिंग अनियन, डार्क सोय सॉस, सूरजमुखी का तेल, नमक ",rice
491,491.0,491.0,59.0,,,,,,Vegetable Biryani ,,"Key Ingredients: जीरा, प्याज, अदरक लहसुन, मिक्स वेजिटेबल, धनिया पाउडर, गरम मसाला, हल्दी पाउडर, नमक , लाल मिर्च पाउडर, हरी मिर्च, नींबू का रस, उबले हुए चावल, हरा धनिया",rice
492,492.0,492.0,60.0,,,,,,Nei Appam ,,"Key Ingredients: कच्चे चावल, गुड़, छोटा केला, बेकिंग सोडा, नारियल, इलाइची पाउडर, घी/तेल",rice
493,493.0,493.0,61.0,,,,,,Avial With Red Rice ,,"Key Ingredients: रेड राइस, पानी, आलू, गाजर, कच्चा केला, ड्रमस्टिक, छोटा कच्चा आम, खट्टा दही, बीन स्टिक, प्याज, नमक , हल्दी, पानी, नारियल तेल, हरी मिर्च, सरसों के दाने (क्रश्ड)",rice
494,494.0,494.0,62.0,,,,,,Red Rice Poha ,,"Key Ingredients: प्याज, पैपर, बटन मशरूम, जंगली मशरूम, वाइट वाइन, टमाटर, सेज लीफ, रेड पोहा, ट्रफल ऑयल, रोजमेरी",rice
495,495.0,495.0,63.0,,,,,,Bissi Bele Bhath ,,"Key Ingredients: चावल, अरहर की दाल, दालचीनी, सूखा नारियल, साबुत कालीमिर्च, चना दाल, साबुत धनिया, साबुत लाल मिर्च, प्याज, इमली का गुदा, नमक, गुड़, मिक्स वेजिटेबल (उबालकर पानी निकाल लें), तेल, सरसों के दाने, कढ़ीपत्ता, जीरा",rice
496,496.0,496.0,64.0,,,,,,Bamboo Biryani ,,"Key Ingredients: चिकन, नमक, कालीमिर्च पाउडर, हल्दी पाउडर, लाल मिर्च पाउडर, धनिया पाउडर, जीरा, बिरयानी मसाला, अदरक , लहसुन की कलियां, हरा धनिया , पुदीने के पत्ते, दही, बासमती चावल, घी/तेल, साबुत मसाले, केसर का पानी, प्याज ",rice
497,497.0,497.0,65.0,,,,,,Corn Pulao ,,"Key Ingredients: बासमती चावल, अमेरिकन कॉर्न के दाने, जैतून का तेल, प्याज, अदरक लहसुन का पेस्ट, नमक, हरी मिर्च, जीरा, तेजपत्ता, कालीमिर्च, लौंग, गर्म पानी, हरा धनिया, नींबू का रस, शिमला मिर्च , नारियल",rice
498,498.0,498.0,66.0,,,,,,Palak Dal Khichdi ,,"Key Ingredients: पालक , प्याज, टमाटर , चावल, दाल, जीरा, सरसों के दाने, हल्दी पाउडर, नमक, लाल मिर्च पाउडर, कढ़ीपत्ता, घी, हरी मिर्च, अदरक लहसुन का पेस्ट, पानी ",rice
499,499.0,499.0,67.0,,,,,,Apple Kheer ,,"Key Ingredients: सेब, बासमती चावल (उबले हुए), खांड (या फिर आप नॉर्मल चीनी भी इस्तेमाल कर सकते हैं।), काजू नट्स और बादाम, दालचीनी, रेड ग्रेप्स",rice
500,500.0,500.0,68.0,,,,,,Rice In Lamb Stock ,,"Key Ingredients: चावल, देसी घी, बड़ी इलाइची, तेजपत्ता, दालचीनी स्टिक, सौंफ, प्याज, लैंब बोनज़, शाही जीरा, काजू, क्रीम, हरी इलाइची पाउडर, नमक, पानी ",rice
501,501.0,501.0,69.0,,,,,,Sabziyon Ki Tehri ,,"Key Ingredients: चावल, गाजर, बीन्स, आलू, ताजी मटर, सरसों का तेल, जीरा, लहसुन का पेस्ट, कसूरी मेथी, दही , पीली मिर्च पाउडर, हल्दी पाउडर, हरी मिर्च, अदरक, हरी इलाइची पाउडर, जावित्री पाउडर, क्रीम,  नमक, पानी",rice
502,502.0,502.0,70.0,,,,,,Gulabi Phirni ,,"Key Ingredients: बासमती चावल, दूध, इलाइची पाउडर, दूध, केसर, चीनी, गुलाब की पंखुडियों का पाउडर, गुलाब जल",rice
503,503.0,503.0,71.0,,,,,,Sesame Seed Pulao ,,"Key Ingredients: बासमती चावल, लाल मिर्च, तिल, मूंगफली, काजू, तेल, मक्खन, क्रीम, देसी घी, सरसों के दाने, कढ़ीपत्ता, उड़द दाल, नमक",rice
504,504.0,0.0,,,,,,,Ghavan ,,"Key Ingredients: raw rice, salt, Oil (as needed)",bread
505,505.0,1.0,,,,,,,Steam Bunny Chicken Bao ,,"Key Ingredients: Buns, all purpose white flour, dry yeast, sugar, salt, warm water, chicken mince, eggs, soy sauce, sugar, sesame oil, worcestershire sauce, chives, aromat powder",bread
506,506.0,2.0,,,,,,,Christmas Tree Pizza ,,"Key Ingredients: pizza dough (2 boules), red pepper, red onion, basil pesto (purchased, homemade or vegan pesto), mozzarella cheese, Kosher salt",bread
507,507.0,3.0,,,,,,,German Stollen Bread ,,"Key Ingredients: flour, lukewarm water, yeast, raisins, cranberries, citrus peel (chopped), nuts, rum, sugar, salt, ground cinnamon, eggs, butter, marzipan, butter (melted and cooled), powder sugar (for dusting)",bread
508,508.0,4.0,,,,,,,Vegetable Bruschetta ,,"Key Ingredients: baguette (grilled slices), black olive tapenade, artichoke hearts, lettuce arugula (trummed), tomato confit, fresh basil leaves, mint leaves, zucchini, goat cheese, parmesan cheese shavings, mozzarella buffalo cheese",bread
509,509.0,5.0,,,,,,,Spinach And Feta Crepes ,,"Key Ingredients: milk (whole fat or skimmed), flour, water, butter, honey, salt, vegetable oil, Extra butter (for crisping the crepe), spinach, feta cheese (crumbled), greek yogurt (whisked), honey",bread
510,510.0,6.0,,,,,,,Red Wine Braised Mushroom Flatbread ,,"Key Ingredients: Olive oil, Fresh buffalo mozzarella cheese, Canned pelati tomatoes (cooked), Pizza/flatbread base, Mushrooms, Red wine, Parsley, Garlic cloves (halved), Salt",bread
511,511.0,7.0,,,,,,,Ragi Dosa ,,"Key Ingredients: Ragi (nachni) flour, Rice flour, Sour curds, Green chillies, Coriander, Onions, Salt, For tempering:, Mustard seeds, Cumin seeds, Curry leaves, Oil",bread
512,512.0,8.0,,,,,,,Bajra-Methi Missi Roti ,,"Key Ingredients: Bajra flour, Wheat flour, Fenugreek leaves, Garlic cloves, Low fat curd, Green chilli, Low fat paneer, Coriander leaves, Haldi powder, Red chilli powder, Salt",bread
513,513.0,9.0,,,,,,,Morning Greed ,,"Key Ingredients: Panini bread, Mint peas mash, Ricotta crumble, Eggs (scrambled), Smoked salmon, Caper berry, Sour cream",bread
514,514.0,10.0,,,,,,,Kuttu Aur Singhaare Ke Aate Ki Poori ,,"Key Ingredients: Kuttu flour, Singhara flour, Potato (boiled), Sendha namak, Oil",bread
515,515.0,11.0,,,,,,,Strawberry &amp; Pistachio Breton Tart ,,"Key Ingredients: Plain flour, Baking powder, Sea salt, Unsalted butter, Egg yoks, Castor sugar, Double cream, Yolk, Sugar, Gelatine, Butter, Pistachio paste, Strawberry",bread
516,516.0,12.0,,,,,,,Tricolour Pizza ,,"Key Ingredients: Pizza base , pizza sauce, mozzarella cheese, black olive, green capsicum, carrots, olive oil",bread
517,517.0,13.0,,,,,,,Luchi ,,"Key Ingredients: maida, salt, ghee, water",bread
518,518.0,14.0,,,,,,,Kuttu Ki Poori ,,"Key Ingredients: Kuttu Ka Atta, Potato, Sendha Namak, Water",bread
519,519.0,15.0,,,,,,,Dal Parantha ,,"Key Ingredients: Moong Dal, Ghee, Cloves, Black Peppercorns, Cumin Seeds, Salt, Turmeric Powder, Red Chilli Powder, Water, Atta, Salt, Kalonji, Ajwain, Ghee, Water",bread
520,520.0,16.0,,,,,,,Stollen Bread ,,"Key Ingredients: Refined flour, Butter, Brown Sugar, Eggs, Cinnamon powder, Nutmeg powder, Cloves powder, Ginger powder, Yeast, Raisins, Munakka, Tutti fruity, Cherry, Black currant, Apricot, Prunes, Liquor (for soaking), Icing sugar, Desi ghee, Marzipan (100 gm individual balls)",bread
521,521.0,17.0,,,,,,,Panettone ,,"Key Ingredients: Flour T-45, Fresh Yeast, Castor Sugar, Milk, Whole Eggs, Egg Yolks, Butter, Bread Improver, Salt, Raisins, Candied Orange, Candied Lemon, Red Cherries",bread
522,522.0,18.0,,,,,,,Punjabi Style Nutri Kulcha ,,"Key Ingredients: Soya chunks Nutri, Ginger paste, Garlic paste, Green chillies, Onion, Tomato sauce, Oil, Yellow butter, Salt, Black pepper, Coriander powder, Meat masala, Kitchen king masala, Red chilli powder, Degi mirch, Tea leaves, Tomato puree, Soy sauce, Kulcha, Coriander leaves",bread
523,523.0,19.0,,,,,,,Instant Rava Dosa ,,"Key Ingredients: Rava/Suji/Semolina, Rice flour, All purpose flour, Fresh coconut (pieces), Jeera, Green chilli, Dhaniya, Onion (diced), Salt, Water, Oil, Ghee/Clarified butter",bread
524,524.0,20.0,,,,,,,Mummy Dogs ,,"Key Ingredients: Warm Water, Brown Sugar, Salt, Oil, Bread flour, Yeast, For rolls:, Breadstick dough (refrigerated), Hot Dogs, Mustard, Poppy Seed",bread
525,525.0,21.0,,,,,,,Kuttu Ki Puri ,,"Key Ingredients: Buckwheat Flour, Potatoes (boiled), Rock Salt, Desi Ghee",bread
526,526.0,22.0,,,,,,,Kachori Upside Down ,,"Key Ingredients: All Purpose Flour, Salt, Ghee, Water, Chickpeas, Onion, Tomato, Ginger, Green Chillies, Cumin Powder, Coriander Powder, Fennel Powder, Mango Powder(dry), Red Chilli Powder, Garam Masala, Oil, Ginger, Coriander Leaves, Sweet Curd, Dishkiyaaon Guacamole, Dishkiyaoon Salsa",bread
527,527.0,23.0,,,,,,,Dinner Roll ,,"Key Ingredients: Yeast, Sugar, Lukewarm Water, Flour, Salt, Oil, Egg Yolk, Milk, Butter, Oil, Egg White",bread
528,528.0,24.0,,,,,,,Vada Pav ,,"Key Ingredients: oil, hing, mustard seeds, saunf, onion, green chilli - garlic paste, potato, turmeric powder, salt, red chilli powder, coriander leaves, lemon juice, garlic cloves, red chilli whole, white sesame seeds, dessicated coconut, peanuts, salt, red chilli powder, tamarind, besan, soda, salt, red chilli powder, Green chillies",bread
529,529.0,25.0,,,,,,,Easy Bread Poha ,,"Key Ingredients: Oil, Hing, Mustard seeds, Curry leaves, Whole red chillies, Cookes peas, Peanuts, Turmeric powder, Salt, Bread, Green chillies, Lemon juice, Coriander leaves, Dessicated coconut",bread
530,530.0,26.0,,,,,,,Bread Chana Basket ,,"Key Ingredients: Bread (white/brown), Butter, For Chana Chaat:, Chana, Onion, Tomatoes, Cumin seeds, Ginger garlic paste, Chilli powder, Chana Masala, Turmeric powder , Oil, Salt",bread
531,531.0,27.0,,,,,,,Spaghetti With Clams &amp; Crispy Bread Crumbs ,,"Key Ingredients:  panko, 1/4 cup plus 1 tablespoon extra-virgin olive oil, plus more for drizzling, Kosher salt, Freshly ground pepper,  garlic cloves,  Manila clams or cockles, scrubbed, dry white wine,  spaghetti,  lemon zest,  lemon juice,  mullet bottarga (optional; see Note),   red pepper,  thyme,  rosemary,  parsley",bread
532,532.0,28.0,,,,,,,Kasha Bread ,,"Key Ingredients: Kasha, Boiling water, Buckwheat flour, All-purpose gluten free flour, Brown sugar, Baking powder, Baking soda, Xanthum gum, Salt, Buttermilk, Cream, Egg, Oil, Walnuts",bread
533,533.0,29.0,,,,,,,Egg Paratha ,,"Key Ingredients: whole wheat flour, salt, oil, Eggs, onions, green chilli, coriander leaves, garam masala",bread
534,534.0,30.0,,,,,,,Egg And Cheddar Cheese Sandwich ,,"Key Ingredients: Egg, Salt, Pepper, Ham slices, Basil leaves",bread
535,535.0,31.0,,,,,,,Thai Curry Bread ,,,bread
536,536.0,32.0,,,,,,,Scones ,,,bread
537,537.0,33.0,,,,,,,Egg In A Blanket ,,"Key Ingredients: Eggs, Brown bread slices, Butter, Chilli flakes, Oregano, Salt",bread
538,538.0,34.0,,,,,,,Mamma Toast ,,,bread
539,539.0,35.0,,,,,,,Dhabe Di Roti ,,"Key Ingredients: Refined flour, Semolina, Saunf, Green Cardamoms, Yeast, Sugar, Salt, Milk, Desi Ghee",bread
540,540.0,36.0,,,,,,,Amritsari Kulcha ,,"Key Ingredients: refined flour, water (add more if needed) (kneed all together for pliable dough), salt (optional), canola oil, onion, potatoes (crushed), ccoriander seeds (crushed), ginger, green coriander sprigs, green chilli, anaar dana seed (crushed), Lemon juice",bread
541,541.0,37.0,,,,,,,Hot Cross Buns ,,,bread
542,542.0,38.0,,,,,,,Custard Apple Kalakand ,,,bread
543,543.0,39.0,,,,,,,Aloo Ka Parantha (Vrat) ,,,bread
544,544.0,40.0,,,,,,,Pizza Panne ,,,bread
545,545.0,41.0,,,,,,,Bread Rolls ,,,bread
546,546.0,42.0,,,,,,,Poori (Puri) ,,"Key Ingredients: whole wheat flour, semolina, oil, Salt, Oil (for deep frying)",bread
547,547.0,43.0,,,,,,,Bread Dahi Vada ,,"Key Ingredients: Bread slices, Curd, Oil, Salt and black pepper , Red chilli powder, Aamchoor powder, Mint leaves, Zeera powder, Anardana",bread
548,548.0,44.0,,,,,,,Shahi Tukda ,,"Key Ingredients: white bread (edges trimmed off), Ghee (clarified butter) for deep-frying, sugar, milk, Rabri (made of 1/2 kg milk), gulab jal (rose water), malai (clotted cream) or thick cream, Vark (silver leaves, optional), almonds (slivered), pistachios (slivered), Few rose petals (optional), Few kesar strands (saffron)",bread
549,549.0,45.0,,,,,,,Aloo Paratha ,,,bread
550,550.0,46.0,,,,,,,Bread Poha ,,,bread
551,551.0,47.0,,,,,,,Poor Knights Of Windsor ,,,bread
552,552.0,48.0,,,,,,,Pasta Torta (Leftover Pasta Sandwich) ,,"Key Ingredients: leftover pasta, red pepper, mushrooms, multigrain bread loaf, mozzarella cheese, olives, butter, salt & pepper, extra virgin olive oil",bread
553,553.0,49.0,,,,,,,Bombay Toasty ,,"Key Ingredients: Brown bread slices, butter, Onion (sliced), Capsicum (de-seeded), Tomato, Cucumber, Potato (sliced), mint chutney, salt, chaat masala",bread
554,554.0,50.0,,,,,,,Basil Butter Bread ,,,bread
555,555.0,51.0,,,,,,,Dhabe Di Roti ,,"Key Ingredients: मैदा, सूजी, सौंफ, इलाइची, यीस्ट, चीनी, नमक , दूध, देसी घी",bread
556,556.0,52.0,,,,,,,Achaar Ka Paratha ,,"Key Ingredients: आम के अचार का मसाला, हरी या लाल मिर्च , आटा( गूंधा हुआ), घी या तेल ",bread
557,557.0,53.0,,,,,,,Cheese And Avocado Parantha ,,"Key Ingredients: गेंहू का आटा, कसूरी मेथी, पानी, जैतून का तेल, एवोकाडो, मॉजरेला चीज, पिज्जा सिजनिंग, घी , नमक",bread
558,558.0,54.0,,,,,,,Sattu Parantha ,,"Key Ingredients: गेंहू का आटा, सत्तू, चने का आटा, ओट्स , प्याज, हरी मिर्च, लहसुन की कलियां, कलौंजी, अजवाइन, अचारी पेस्ट, जैतून का तेल, घी, नमक ",bread
559,559.0,55.0,,,,,,,Lachcha Paratha ,,"Key Ingredients: मैदा, पानी , घी, सूखा आटा",bread
560,560.0,56.0,,,,,,,Malabari Parotta ,,"Key Ingredients: मैदा, पानी , घी, सूखा आटा",bread
561,561.0,57.0,,,,,,,Bajra-meethi Missi Roti ,,"Key Ingredients: बाजरे का आटा, गेंहू का आटा, मेथी के पत्ते, लहसुन की कलियां, लो फैट दही, हरी मिर्च , लो फैट पनीर, हरा धनिया, हल्दी पाउडर, लाल मिर्च पाउडर, नमक",bread
562,562.0,58.0,,,,,,,Poori (puri) ,,"Key Ingredients: गेंहू का आटा , सूजी, तेल, नमक, तेल (तलने के लिए)",bread
563,563.0,59.0,,,,,,,Kulcha ,,"Key Ingredients: ओवन टेम्पेंरचर:, मैदा, यीस्ट, चीनी, नमक, तेल, खट्टी दही, पानी, ",bread
564,564.0,60.0,,,,,,,Onion Kulcha ,,"Key Ingredients: गेंहू का आटा, प्याज, हरी मिर्च, हरा धनिया, पुदीने के पत्ते, अदरक, अजवाइन, लाल मिर्च पाउडर, दरदरा अनारदाना, नमक",bread
565,565.0,61.0,,,,,,,Chana Kulcha ,,"Key Ingredients: चने, बेकिंग सोडा, नमक, आमचुर पाउडर, लाल मिर्च पाउडर, कालीमिर्च पाउडर, जीरा पाउडर, लौंग पाउडर, सौंठ, धनिया पाउडर, अजवाइन पाडउर, दालचीनी पाउडर",bread
566,566.0,62.0,,,,,,,Punjabi Style Nutri Kulcha ,,"Key Ingredients: सोया चंक्स न्यूट्री, अदरक पेस्ट, लहसुन पेस्ट, हरी मिर्च, प्याज, टोमैटा सॉस, तेल, येलो बटर, नमक, काली मिर्च, धनिया पाउडर, मीट मसाला, किचन किंग मसाला, लाल मिर्च पाउडर, देगी मिर्च, चाय पत्ती, टोमैटो प्यूरी, सॉय सॉस, कुलचा, हरा धनिया",bread
567,567.0,63.0,,,,,,,Bread With Tomatoes And Olives ,,"Key Ingredients: फ्रेंच ब्रेड लोफ, टोमैटो, एक्स्ट्रा वर्जिन ऑलिव ऑयल, नमक, कालीमिर्च, पासर्ले , स्टफ्ड ग्रीन ऑलिव ",bread
568,568.0,64.0,,,,,,,Multi-grain Garlic Bread ,,"Key Ingredients: मक्खन, लहसुन की कलियां, मल्टीग्रन ब्रेड, चिली फलेक्स",bread
569,569.0,65.0,,,,,,,Bread Upma ,,"Key Ingredients: ब्रेड स्लाइस, तेल, प्याज, बीन्स, गाजर, हरे मटर, नमक, हरी मिर्च, हल्दी पाउडर, कढ़ीपत्ता, मूंगफली, नींबू के टुकड़े ",bread
570,570.0,66.0,,,,,,,Mozzarella Toast ,,"Key Ingredients: ​क्रस्टी फ्रेंच टोस्ट, मक्खन, गार्लिक, गार्डन हर्ब, नमक, काली मिर्च, स्प्रिंग अनियन, मोजरेला चीज़",bread
571,571.0,67.0,,,,,,,Sheermal ,,"Key Ingredients: मैदा, दूध, दूध (एक्ट्रा), चीनी, घी, नमक, केसर",bread
572,572.0,68.0,,,,,,,German Stollen Bread ,,"Key Ingredients: आटा, गुनगुना पानी, यीस्ट, (किशमिश, क्रेनबेरी, सिट्रिस पील कटे हुए नट्स, रम, चीनी, नमक, दालचीनी ,  अंडे, मक्खन, मार्ज़पैन, मक्खन, चीनी पाउडर ",bread
573,573.0,69.0,,,,,,,Bajre Ki Roti/bhakri ,,"Key Ingredients: बाजरे का आटा, गर्म पानी, घी",bread
574,574.0,70.0,,,,,,,Pithi Puri ,,"Key Ingredients: आटा , सूजी, पानी , नमक, लाल मिर्च पाउडर, अजवाइन, सौंफ, सूजी, तेल",bread
575,575.0,71.0,,,,,,,Ragi Roti ,,"Key Ingredients: रागी आटा, प्याज, गाजर, कढ़ीपत्ता, हरा धनिया, लाल मिर्च पाउडर, जीरा , तिल, पानी, नमक",bread
576,0.0,,,,,,,,Eggless Red Velvet Pastry ,desserts,"Key Ingredients: cream cheese, icing sugar, all purpose flour, condensed milk , yoghurt (curd), edible food color, apple cider vinegar, butter, vanilla essence, cocoa powder,  baking soda , water, vanilla extract, baking powder",
577,1.0,,,,,,,,Strawberry Chia Pudding ,desserts,"Key Ingredients: Low fat milk, Chia seeds, Strawberries , Star anise",
578,2.0,,,,,,,,Red Velvet Pastry ,desserts,"Key Ingredients: Plain Cake flour, Cocoa Powder Unsweetened, Baking soda , salt, Unsalted butter softened, Caster Sugar, Eggs 					, Vegetable Oil, White Vinegar	, Vanilla Extract, Buttermilk				, Red Liquid Food Colouring, Philadelphia Cream Cheese, Unsalted Butter, Vanilla Extract	, Icing sugar",
579,3.0,,,,,,,,Rasmalai Tiramisu ,desserts,"Key Ingredients: Rasmalai, instant coffee powder, mascarpone cheese, Whipped cream, Eggless sponge cake (eight inch), Icing sugar, Cocoa powder, water",
580,4.0,,,,,,,,Beetroot Modak ,desserts,"Key Ingredients: gram flour (besan), semolina (rava/sooji), beetroot colour or two oven cooked beetroot paste , water, Oil (for frying), For sugar syrup:, sugar, water, cardamom powder, lemon juice, cashews (kaju)",
581,5.0,,,,,,,,Active Charcoal Modak ,desserts,"Key Ingredients: For modak:, gram flour (besan), semolina (rava/suji), active charcoal, water, Oil (for frying), sugar, water, cardamom powder, lemon juice, cashews (kaju)",
582,6.0,,,,,,,,Flax Seed And Beetroot Modak ,desserts,"Key Ingredients: rice flour, salt, oil (for greasing), beetroot puree, Tossed flax seeds (for topping), fresh coconut, jaggery, poppy seeds, green cardamom powder, nutmeg powder",
583,7.0,,,,,,,,Saffron And Sesame Modak ,desserts,"Key Ingredients: rice flour, salt, oil (for greasing), saffron water, Sesame seeds (for topping), fresh coconut, jaggery, poppy seeds, green cardamom powder, nutmeg powder",
584,8.0,,,,,,,,Ney Appam ,desserts,"Key Ingredients: raw rice, jaggery, banana, baking soda, coconut, cardamom powder, ghee/oil",
585,9.0,,,,,,,,Kimami Sewaiyan ,desserts,"Key Ingredients: semiya, khoya, sugar, milk, water, ghee (as needed), cardarmom powder, phool makhana (lotus seeds), almonds (slivered, for garnishing), whole cashews ((slivered, for garnishing), raisins (for garnish), dry coconut (kopra)",
586,10.0,,,,,,,,Lemon Poppy Seed Cake ,desserts,"Key Ingredients: plain flour, baking powder, salt, castor sugar, baking soda, Eggs, butter, vanilla essence, lemon juice, poppy seed, lemon peel, To serve:, lemon syrup, whip cream, fresh berry",
587,11.0,,,,,,,,Carrot Cake ,desserts,"Key Ingredients: carrot, flour, castor sugar, Egg, oil, baking soda, baking powder, salt, walnut, cinnamon",
588,12.0,,,,,,,,Kesari Shrikhand ,desserts,"Key Ingredients: Saffron strands, cold milk, yogurt, powdered sugar, cardamom powder, dry fruit slivers",
589,13.0,,,,,,,,Thandai Barfi ,desserts,"Key Ingredients: milk, sugar, pistachio, saffron, thandai syrup",
590,14.0,,,,,,,,Chocolate Prunes Gujiyas ,desserts,"Key Ingredients: For Gujiya Pastry:, refined flour, ghee, water, salt, For Gujiya Stuffing:, dark chocolate, prunes, mawa, sugar, cardamom",
591,15.0,,,,,,,,Kesari Gujiya ,desserts,"Key Ingredients: maida, semolina, ghee, milk, saffron, ghee, sugar, mawa, dessicated coconut, pistachio, almond, cardamom powder",
592,16.0,,,,,,,,Bhang Peda ,desserts,"Key Ingredients: bhang powder, mawa, sugar, pistachios, ghee",
593,17.0,,,,,,,,Walnut Brownie Gujiya ,desserts,"Key Ingredients: walnut brownie, chocolate sauce, chocolate chunks, walnuts, refined flour, ghee, semolina, salt, green cardamom, water",
594,18.0,,,,,,,,Seviyan Kheer ,desserts,"Key Ingredients: vermicelli, pure ghee, milk, grain sugar, green cardamom, cloves, whole almonds, sultanas / kishmish, fresh rose petals",
595,19.0,,,,,,,,Thandai Rasmalai ,desserts,"Key Ingredients: milk, water, sugar, saunf, cardamom powder, almond, pistachio, watermelon seed (skinned), poppy seeds, rose water, peppercorn whole, dried or fresh rose petals, milk, refined flour, grain sugar, white vinegar (to curdle the milk), water",
596,20.0,,,,,,,,Badam Aur Gulkand Ki Kulfi ,desserts,"Key Ingredients: almonds whole, gulab ki patti, full fat milk, mawa (unsweetened), sugar, Few strands of saffron",
597,21.0,,,,,,,,Almond &amp; White Chocolate Gujiya ,desserts,"Key Ingredients: all-purpose flour, clarified butter (ghee), water, white chocolate, dessicated coconut, green cardamom powder, almond, jaggery",
598,22.0,,,,,,,,Tricolor Thai Fruit Jelly ,desserts,"Key Ingredients: coconut milk, Kafir lime leaves, orange dices, lychee juice, coconut water (all from the shell), orange juice, salt, sugar, kiwi dices, agar agar",
599,23.0,,,,,,,,Tricolor Macaroons ,desserts,"Key Ingredients: almond flour, powdered sugar, egg whites, cream of tartar, white sugar, green food colour, orange food colour, white food colour, unsalted butter, cream cheese, powdered sugar, vanilla extract, heavy cream",
600,24.0,,,,,,,,Peanut Gajak ,desserts,"Key Ingredients: jaggery (gur), peanuts, ghee",
601,25.0,,,,,,,,Gokul Pithe ,desserts,"Key Ingredients: coconut, khoya, sugar/date palm jaggery, flour, water, ghee, sodium bicarbonate",
602,26.0,,,,,,,,Gulab Badam Chikki ,desserts,"Key Ingredients: butter, sugar, salt, almonds, dry rose petal",
603,27.0,,,,,,,,Christmas Cookies ,desserts,"Key Ingredients: butter, castor sugar, eggs, refined flour, soaked fruit, vanilla essence, baking soda",
604,28.0,,,,,,,,Zucchini Halwa ,desserts,"Key Ingredients: zucchini, full fat milk, ghee, cardamom powder, sugar, khoya, cherry and kesari malai",
605,29.0,,,,,,,,Dundee Cake ,desserts,"Key Ingredients: butter, sugar, egg , flour, baking powder, orange zest, fruit mixture, almonds",
606,30.0,,,,,,,,Gajar Halwa Tart ,desserts,"Key Ingredients: white butter, breakfast sugar, milk full fat, refined flour, winter carrots, ghee, sugar, khoya, cardamom powder, cashew nuts (crushed), almonds (crushed), full fat milk, full fat milk, grain sugar, green cardamom powder",
607,31.0,,,,,,,,Christmas Chocolate Fudge Cookies ,desserts,"Key Ingredients: unsalted butter, brown sugar, chocolate, chocolate chips, eggs, flour, cocoa powder, baking powder",
